NZ_CP063191.1_1940,GCF_028609845.1,WP_112770272_1,126,1-126,126,cog.000111,cls.000048,0
NZ_CP136640.1_1928,GCF_032918165.1,WP_284758996_1,128,1-128,128,cog.000111,cls.000048,0
NZ_LT906481.1_1351,GCF_900187235.1,WP_041628536_1,128,1-128,128,cog.000111,cls.000048,0
NC_010545.1_1288,GCF_000069945.1,WP_043952008_1,780,1-780,780,cog.000112,cls.000049,0
NC_020230.1_1278,GCF_000338095.1,WP_043952008_1,780,1-780,780,cog.000112,cls.000049,0
NZ_CP065982.1_1010,GCF_016127095.1,WP_043952008_1,780,1-780,780,cog.000112,cls.000049,0
NZ_CP066064.1_1172,GCF_016127975.1,WP_043952008_1,780,1-780,780,cog.000112,cls.000049,0
NZ_CP066289.1_948,GCF_016403265.1,WP_043952008_1,780,1-780,780,cog.000112,cls.000049,0
NZ_CP063191.1_674,GCF_028609845.1,WP_112770285_1,745,1-745,745,cog.000112,cls.000049,0
NZ_CP136640.1_1322,GCF_032918165.1,WP_317209080_1,813,1-813,813,cog.000112,cls.000049,0
NZ_LT906481.1_725,GCF_900187235.1,WP_043952008_1,780,1-780,780,cog.000112,cls.000049,0
NC_010545.1_802,GCF_000069945.1,WP_269446319_1,327,1-327,327,cog.000113,cls.000050,0
NC_020230.1_791,GCF_000338095.1,WP_015381537_1,352,1-352,352,cog.000113,cls.000050,0
NZ_CP065982.1_516,GCF_016127095.1,WP_269779766_1,327,1-327,327,cog.000113,cls.000050,0
NZ_CP066064.1_1662,GCF_016127975.1,WP_269446319_1,327,1-327,327,cog.000113,cls.000050,0
NZ_CP066289.1_1444,GCF_016403265.1,WP_015381537_1,352,1-352,352,cog.000113,cls.000050,0
NZ_CP063191.1_1147,GCF_028609845.1,WP_112769059_1,315,1-315,315,cog.000113,cls.000050,0
NZ_CP136640.1_816,GCF_032918165.1,WP_317210153_1,352,1-352,352,cog.000113,cls.000050,0
NZ_LT906481.1_236,GCF_900187235.1,WP_269446319_1,327,1-327,327,cog.000113,cls.000050,0
NC_010545.1_1072,GCF_000069945.1,WP_012360340_1,303,1-303,303,cog.000114,cls.000050,0
NC_020230.1_1060,GCF_000338095.1,WP_012360340_1,303,1-303,303,cog.000114,cls.000050,0
NZ_CP065982.1_788,GCF_016127095.1,WP_012360340_1,303,1-303,303,cog.000114,cls.000050,0
NZ_CP066064.1_1389,GCF_016127975.1,WP_012360340_1,303,1-303,303,cog.000114,cls.000050,0
NZ_CP066289.1_1172,GCF_016403265.1,WP_012360340_1,303,1-303,303,cog.000114,cls.000050,0
NZ_CP063191.1_859,GCF_028609845.1,WP_112769165_1,304,1-304,304,cog.000114,cls.000050,0
NZ_CP136640.1_1085,GCF_032918165.1,WP_317208920_1,303,1-303,303,cog.000114,cls.000050,0
NZ_LT906481.1_509,GCF_900187235.1,WP_012360340_1,303,1-303,303,cog.000114,cls.000050,0
NC_010545.1_656,GCF_000069945.1,WP_012359915_1,474,1-474,474,cog.000115,cls.000051,0
NC_020230.1_648,GCF_000338095.1,WP_012359915_1,474,1-474,474,cog.000115,cls.000051,0
NZ_CP065982.1_371,GCF_016127095.1,WP_012359915_1,474,1-474,474,cog.000115,cls.000051,0
NZ_CP066064.1_1809,GCF_016127975.1,WP_012359915_1,474,1-474,474,cog.000115,cls.000051,0
NZ_CP066289.1_1589,GCF_016403265.1,WP_012359915_1,474,1-474,474,cog.000115,cls.000051,0
NZ_CP063191.1_1330,GCF_028609845.1,WP_112768690_1,506,1-506,506,cog.000115,cls.000051,0
NZ_CP136640.1_670,GCF_032918165.1,WP_070760956_1,474,1-474,474,cog.000115,cls.000051,0
NZ_LT906481.1_88,GCF_900187235.1,WP_012359915_1,474,1-474,474,cog.000115,cls.000051,0
NC_010545.1_674,GCF_000069945.1,WP_012359934_1,477,1-477,477,cog.000116,cls.000051,0
NC_020230.1_666,GCF_000338095.1,WP_015381444_1,477,1-477,477,cog.000116,cls.000051,0
NZ_CP065982.1_389,GCF_016127095.1,WP_015381444_1,477,1-477,477,cog.000116,cls.000051,0
NZ_CP066064.1_1791,GCF_016127975.1,WP_012359934_1,477,1-477,477,cog.000116,cls.000051,0
NZ_CP066289.1_1571,GCF_016403265.1,WP_012359934_1,477,1-477,477,cog.000116,cls.000051,0
NZ_CP063191.1_1305,GCF_028609845.1,WP_238599222_1,463,1-463,463,cog.000116,cls.000051,0
NZ_CP136640.1_688,GCF_032918165.1,WP_317210071_1,476,1-476,476,cog.000116,cls.000051,0
NZ_LT906481.1_106,GCF_900187235.1,WP_012359934_1,477,1-477,477,cog.000116,cls.000051,0
NC_010545.1_1827,GCF_000069945.1,WP_012361118_1,220,1-220,220,cog.000117,cls.000053,0
NC_020230.1_1768,GCF_000338095.1,WP_015382037_1,220,1-220,220,cog.000117,cls.000053,0
NZ_CP065982.1_1522,GCF_016127095.1,WP_015382037_1,220,1-220,220,cog.000117,cls.000053,0
NZ_CP066064.1_625,GCF_016127975.1,WP_012361118_1,220,1-220,220,cog.000117,cls.000053,0
NZ_CP066289.1_395,GCF_016403265.1,WP_200973795_1,220,1-220,220,cog.000117,cls.000053,0
NZ_CP063191.1_1863,GCF_028609845.1,WP_112769683_1,191,1-191,191,cog.000117,cls.000053,0
NZ_CP136640.1_1859,GCF_032918165.1,WP_317209413_1,220,1-220,220,cog.000117,cls.000053,0
NZ_LT906481.1_1268,GCF_900187235.1,WP_012361118_1,220,1-220,220,cog.000117,cls.000053,0
NC_010545.1_663,GCF_000069945.1,WP_012359922_1,206,1-206,206,cog.000118,cls.000053,0
NC_020230.1_655,GCF_000338095.1,WP_012359922_1,206,1-206,206,cog.000118,cls.000053,0
NZ_CP065982.1_378,GCF_016127095.1,WP_012359922_1,206,1-206,206,cog.000118,cls.000053,0
NZ_CP066064.1_1802,GCF_016127975.1,WP_012359922_1,206,1-206,206,cog.000118,cls.000053,0
NZ_CP066289.1_1582,GCF_016403265.1,WP_012359922_1,206,1-206,206,cog.000118,cls.000053,0
NZ_CP063191.1_1320,GCF_028609845.1,WP_112768695_1,210,1-210,210,cog.000118,cls.000053,0
NZ_CP136640.1_677,GCF_032918165.1,WP_148812509_1,206,1-206,206,cog.000118,cls.000053,0
NZ_LT906481.1_95,GCF_900187235.1,WP_012359922_1,206,1-206,206,cog.000118,cls.000053,0
NC_010545.1_1103,GCF_000069945.1,WP_012360373_1,950,1-950,950,cog.000119,cls.000054,0
NC_020230.1_1092,GCF_000338095.1,WP_015381670_1,950,1-950,950,cog.000119,cls.000054,0
NZ_CP065982.1_820,GCF_016127095.1,WP_015381670_1,950,1-950,950,cog.000119,cls.000054,0
NZ_CP066064.1_1357,GCF_016127975.1,WP_012360373_1,950,1-950,950,cog.000119,cls.000054,0
NZ_CP066289.1_1140,GCF_016403265.1,WP_015381670_1,950,1-950,950,cog.000119,cls.000054,0
NZ_CP063191.1_830,GCF_028609845.1,WP_112769492_1,944,1-944,944,cog.000119,cls.000054,0
NZ_CP136640.1_1117,GCF_032918165.1,WP_317208943_1,950,1-950,950,cog.000119,cls.000054,0
NZ_LT906481.1_541,GCF_900187235.1,WP_012360373_1,950,1-950,950,cog.000119,cls.000054,0
NC_010545.1_1166,GCF_000069945.1,WP_012360434_1,1188,1-1188,1188,cog.000120,cls.000055,0
NC_020230.1_1155,GCF_000338095.1,WP_015381677_1,1188,1-1188,1188,cog.000120,cls.000055,0
NZ_CP065982.1_884,GCF_016127095.1,WP_015381677_1,1188,1-1188,1188,cog.000120,cls.000055,0
NZ_CP066064.1_1295,GCF_016127975.1,WP_012360434_1,1188,1-1188,1188,cog.000120,cls.000055,0
NZ_CP066289.1_1078,GCF_016403265.1,WP_012360434_1,1188,1-1188,1188,cog.000120,cls.000055,0
NZ_CP063191.1_779,GCF_028609845.1,WP_112770048_1,1188,1-1188,1188,cog.000120,cls.000055,0
NZ_CP136640.1_1179,GCF_032918165.1,WP_300610342_1,1188,1-1188,1188,cog.000120,cls.000055,0
NZ_LT906481.1_603,GCF_900187235.1,WP_012360434_1,1188,1-1188,1188,cog.000120,cls.000055,0
NC_010545.1_408,GCF_000069945.1,WP_012359665_1,1157,1-1157,1157,cog.000121,cls.000055,0
NC_020230.1_398,GCF_000338095.1,WP_015381304_1,1140,1-1140,1140,cog.000121,cls.000055,0
NZ_CP065982.1_117,GCF_016127095.1,WP_015381304_1,1140,1-1140,1140,cog.000121,cls.000055,0
NZ_CP066064.1_84,GCF_016127975.1,WP_012359665_1,1157,1-1157,1157,cog.000121,cls.000055,0
NZ_CP066289.1_1839,GCF_016403265.1,WP_015381304_1,1140,1-1140,1140,cog.000121,cls.000055,0
NZ_CP063191.1_1634,GCF_028609845.1,WP_273661091_1,1165,1-1165,1165,cog.000121,cls.000055,0
NZ_CP136640.1_373,GCF_032918165.1,WP_317209756_1,1157,1-1157,1157,cog.000121,cls.000055,0
NZ_LT906481.1_1810,GCF_900187235.1,WP_012359665_1,1157,1-1157,1157,cog.000121,cls.000055,0
NC_010545.1_593,GCF_000069945.1,WP_012359852_1,325,1-325,325,cog.000122,cls.000056,0
NC_020230.1_586,GCF_000338095.1,WP_015381411_1,325,1-325,325,cog.000122,cls.000056,0
NZ_CP065982.1_306,GCF_016127095.1,WP_015381411_1,325,1-325,325,cog.000122,cls.000056,0
NZ_CP066064.1_1872,GCF_016127975.1,WP_012359852_1,325,1-325,325,cog.000122,cls.000056,0
NZ_CP066289.1_1654,GCF_016403265.1,WP_012359852_1,325,1-325,325,cog.000122,cls.000056,0
NZ_CP063191.1_1439,GCF_028609845.1,WP_273661041_1,333,1-333,333,cog.000122,cls.000056,0
NZ_CP136640.1_599,GCF_032918165.1,WP_317209968_1,325,1-325,325,cog.000122,cls.000056,0
NZ_LT906481.1_25,GCF_900187235.1,WP_012359852_1,325,1-325,325,cog.000122,cls.000056,0
NC_010545.1_652,GCF_000069945.1,WP_012359911_1,335,1-335,335,cog.000123,cls.000056,0
NC_020230.1_644,GCF_000338095.1,WP_015381433_1,332,1-332,332,cog.000123,cls.000056,0
NZ_CP065982.1_367,GCF_016127095.1,WP_015381433_1,332,1-332,332,cog.000123,cls.000056,0
NZ_CP066064.1_1813,GCF_016127975.1,WP_012359911_1,335,1-335,335,cog.000123,cls.000056,0
NZ_CP066289.1_1593,GCF_016403265.1,WP_015381433_1,332,1-332,332,cog.000123,cls.000056,0
NZ_CP063191.1_1335,GCF_028609845.1,WP_273661032_1,389,1-389,389,cog.000123,cls.000056,0
NZ_CP136640.1_666,GCF_032918165.1,WP_317210053_1,335,1-335,335,cog.000123,cls.000056,0
NZ_LT906481.1_84,GCF_900187235.1,WP_012359911_1,335,1-335,335,cog.000123,cls.000056,0
NC_010545.1_1012,GCF_000069945.1,WP_231837610_1,398,1-398,398,cog.000124,cls.000057,0
NC_020230.1_999,GCF_000338095.1,WP_015381641_1,383,1-383,383,cog.000124,cls.000057,0
NZ_CP065982.1_726,GCF_016127095.1,WP_015381641_1,383,1-383,383,cog.000124,cls.000057,0
NZ_CP066064.1_1451,GCF_016127975.1,WP_012360278_1,383,1-383,383,cog.000124,cls.000057,0
NZ_CP066289.1_1234,GCF_016403265.1,WP_236251490_1,398,1-398,398,cog.000124,cls.000057,0
NZ_CP063191.1_924,GCF_028609845.1,WP_146743863_1,389,1-389,389,cog.000124,cls.000057,0
NZ_CP136640.1_1022,GCF_032918165.1,WP_317208883_1,383,1-383,383,cog.000124,cls.000057,0
NZ_LT906481.1_447,GCF_900187235.1,WP_231837610_1,398,1-398,398,cog.000124,cls.000057,0
NC_010545.1_779,GCF_000069945.1,WP_012360039_1,501,1-501,501,cog.000125,cls.000058,0
NC_020230.1_770,GCF_000338095.1,WP_015381515_1,501,1-501,501,cog.000125,cls.000058,0
NZ_CP065982.1_494,GCF_016127095.1,WP_015381515_1,501,1-501,501,cog.000125,cls.000058,0
NZ_CP066064.1_1686,GCF_016127975.1,WP_012360039_1,501,1-501,501,cog.000125,cls.000058,0
NZ_CP066289.1_1466,GCF_016403265.1,WP_200973624_1,501,1-501,501,cog.000125,cls.000058,0
NZ_CP063191.1_1173,GCF_028609845.1,WP_273661496_1,488,1-488,488,cog.000125,cls.000058,0
NZ_CP136640.1_792,GCF_032918165.1,WP_317210139_1,501,1-501,501,cog.000125,cls.000058,0
NZ_LT906481.1_212,GCF_900187235.1,WP_012360039_1,501,1-501,501,cog.000125,cls.000058,0
NC_010545.1_1462,GCF_000069945.1,WP_012360740_1,495,1-495,495,cog.000126,cls.000058,0
NC_020230.1_1420,GCF_000338095.1,WP_012360740_1,495,1-495,495,cog.000126,cls.000058,0
NZ_CP065982.1_1153,GCF_016127095.1,WP_012360740_1,495,1-495,495,cog.000126,cls.000058,0
NZ_CP066064.1_999,GCF_016127975.1,WP_012360740_1,495,1-495,495,cog.000126,cls.000058,0
NZ_CP066289.1_771,GCF_016403265.1,WP_012360740_1,495,1-495,495,cog.000126,cls.000058,0
NZ_CP063191.1_492,GCF_028609845.1,WP_112769378_1,482,1-482,482,cog.000126,cls.000058,0
NZ_CP136640.1_1536,GCF_032918165.1,WP_317209190_1,495,1-495,495,cog.000126,cls.000058,0
NZ_LT906481.1_899,GCF_900187235.1,WP_012360740_1,495,1-495,495,cog.000126,cls.000058,0
NC_010545.1_1025,GCF_000069945.1,WP_012360291_1,504,1-504,504,cog.000127,cls.000059,0
NC_020230.1_1012,GCF_000338095.1,WP_015381651_1,504,1-504,504,cog.000127,cls.000059,0
NZ_CP065982.1_739,GCF_016127095.1,WP_015381651_1,504,1-504,504,cog.000127,cls.000059,0
NZ_CP066064.1_1438,GCF_016127975.1,WP_012360291_1,504,1-504,504,cog.000127,cls.000059,0
NZ_CP066289.1_1221,GCF_016403265.1,WP_012360291_1,504,1-504,504,cog.000127,cls.000059,0
NZ_CP063191.1_910,GCF_028609845.1,WP_112770109_1,469,1-469,469,cog.000127,cls.000059,0
NZ_CP136640.1_1035,GCF_032918165.1,WP_317208889_1,503,1-503,503,cog.000127,cls.000059,0
NZ_LT906481.1_460,GCF_900187235.1,WP_012360291_1,504,1-504,504,cog.000127,cls.000059,0
NC_010545.1_1023,GCF_000069945.1,WP_173362316_1,529,1-529,529,cog.000128,cls.000059,0
NC_020230.1_1010,GCF_000338095.1,WP_187289718_1,529,1-529,529,cog.000128,cls.000059,0
NZ_CP065982.1_737,GCF_016127095.1,WP_187289718_1,529,1-529,529,cog.000128,cls.000059,0
NZ_CP066064.1_1440,GCF_016127975.1,WP_173362316_1,529,1-529,529,cog.000128,cls.000059,0
NZ_CP066289.1_1223,GCF_016403265.1,WP_173362316_1,529,1-529,529,cog.000128,cls.000059,0
NZ_CP063191.1_912,GCF_028609845.1,WP_112770104_1,513,1-513,513,cog.000128,cls.000059,0
NZ_CP136640.1_1033,GCF_032918165.1,WP_317208888_1,529,1-529,529,cog.000128,cls.000059,0
NZ_LT906481.1_458,GCF_900187235.1,WP_173362316_1,529,1-529,529,cog.000128,cls.000059,0
NC_010545.1_650,GCF_000069945.1,WP_012359909_1,636,1-636,636,cog.000129,cls.000060,0
NC_020230.1_642,GCF_000338095.1,WP_012359909_1,636,1-636,636,cog.000129,cls.000060,0
NZ_CP065982.1_365,GCF_016127095.1,WP_012359909_1,636,1-636,636,cog.000129,cls.000060,0
NZ_CP066064.1_1815,GCF_016127975.1,WP_012359909_1,636,1-636,636,cog.000129,cls.000060,0
NZ_CP066289.1_1595,GCF_016403265.1,WP_012359909_1,636,1-636,636,cog.000129,cls.000060,0
NZ_CP063191.1_1337,GCF_028609845.1,WP_112769275_1,636,1-636,636,cog.000129,cls.000060,0
NZ_CP136640.1_664,GCF_032918165.1,WP_070760964_1,636,1-636,636,cog.000129,cls.000060,0
NZ_LT906481.1_82,GCF_900187235.1,WP_012359909_1,636,1-636,636,cog.000129,cls.000060,0
NC_010545.1_1328,GCF_000069945.1,WP_012360601_1,617,1-617,617,cog.000130,cls.000060,0
NC_020230.1_1316,GCF_000338095.1,WP_015381782_1,617,1-617,617,cog.000130,cls.000060,0
NZ_CP065982.1_1048,GCF_016127095.1,WP_015381782_1,617,1-617,617,cog.000130,cls.000060,0
NZ_CP066064.1_1133,GCF_016127975.1,WP_012360601_1,617,1-617,617,cog.000130,cls.000060,0
NZ_CP066289.1_909,GCF_016403265.1,WP_200973918_1,617,1-617,617,cog.000130,cls.000060,0
NZ_CP063191.1_626,GCF_028609845.1,WP_112768836_1,617,1-617,617,cog.000130,cls.000060,0
NZ_CP136640.1_1362,GCF_032918165.1,WP_070761594_1,617,1-617,617,cog.000130,cls.000060,0
NZ_LT906481.1_764,GCF_900187235.1,WP_012360601_1,617,1-617,617,cog.000130,cls.000060,0
NC_010545.1_821,GCF_000069945.1,WP_012360084_1,335,1-335,335,cog.000131,cls.000061,0
NC_020230.1_810,GCF_000338095.1,WP_015381552_1,335,1-335,335,cog.000131,cls.000061,0
NZ_CP065982.1_535,GCF_016127095.1,WP_015381552_1,335,1-335,335,cog.000131,cls.000061,0
NZ_CP066064.1_1643,GCF_016127975.1,WP_012360084_1,335,1-335,335,cog.000131,cls.000061,0
NZ_CP066289.1_1425,GCF_016403265.1,WP_015381552_1,335,1-335,335,cog.000131,cls.000061,0
NZ_CP063191.1_1133,GCF_028609845.1,WP_112770216_1,326,1-326,326,cog.000131,cls.000061,0
NZ_CP136640.1_835,GCF_032918165.1,WP_317210161_1,335,1-335,335,cog.000131,cls.000061,0
NZ_LT906481.1_255,GCF_900187235.1,WP_012360084_1,335,1-335,335,cog.000131,cls.000061,0
NC_010545.1_1919,GCF_000069945.1,WP_012361208_1,506,1-506,506,cog.000132,cls.000062,0
NC_020230.1_1853,GCF_000338095.1,WP_015382104_1,506,1-506,506,cog.000132,cls.000062,0
NZ_CP065982.1_1765,GCF_016127095.1,WP_015382104_1,506,1-506,506,cog.000132,cls.000062,0
NZ_CP066064.1_535,GCF_016127975.1,WP_012361208_1,506,1-506,506,cog.000132,cls.000062,0
NZ_CP066289.1_325,GCF_016403265.1,WP_200973763_1,506,1-506,506,cog.000132,cls.000062,0
NZ_CP063191.1_1944,GCF_028609845.1,WP_112769350_1,509,1-509,509,cog.000132,cls.000062,0
NZ_CP136640.1_1935,GCF_032918165.1,WP_317209473_1,506,1-506,506,cog.000132,cls.000062,0
NZ_LT906481.1_1358,GCF_900187235.1,WP_012361208_1,506,1-506,506,cog.000132,cls.000062,0
NC_010545.1_1634,GCF_000069945.1,WP_012360920_1,894,1-894,894,cog.000133,cls.000064,0
NC_020230.1_1587,GCF_000338095.1,WP_012360920_1,894,1-894,894,cog.000133,cls.000064,0
NZ_CP065982.1_1338,GCF_016127095.1,WP_012360920_1,894,1-894,894,cog.000133,cls.000064,0
NZ_CP066064.1_816,GCF_016127975.1,WP_012360920_1,894,1-894,894,cog.000133,cls.000064,0
NZ_CP066289.1_583,GCF_016403265.1,WP_012360920_1,894,1-894,894,cog.000133,cls.000064,0
NZ_CP063191.1_301,GCF_028609845.1,WP_112768558_1,869,1-869,869,cog.000133,cls.000064,0
NZ_CP136640.1_1680,GCF_032918165.1,WP_317209301_1,898,1-898,898,cog.000133,cls.000064,0
NZ_LT906481.1_1077,GCF_900187235.1,WP_012360920_1,894,1-894,894,cog.000133,cls.000064,0
NC_010545.1_1754,GCF_000069945.1,WP_012361039_1,860,1-860,860,cog.000134,cls.000064,0
NC_020230.1_1699,GCF_000338095.1,WP_012361039_1,860,1-860,860,cog.000134,cls.000064,0
NZ_CP065982.1_1452,GCF_016127095.1,WP_012361039_1,860,1-860,860,cog.000134,cls.000064,0
NZ_CP066064.1_696,GCF_016127975.1,WP_012361039_1,860,1-860,860,cog.000134,cls.000064,0
NZ_CP066289.1_467,GCF_016403265.1,WP_200973807_1,860,1-860,860,cog.000134,cls.000064,0
NZ_CP063191.1_199,GCF_028609845.1,WP_112769289_1,867,1-867,867,cog.000134,cls.000064,0
NZ_CP136640.1_1794,GCF_032918165.1,WP_148811306_1,860,1-860,860,cog.000134,cls.000064,0
NZ_LT906481.1_1197,GCF_900187235.1,WP_012361039_1,860,1-860,860,cog.000134,cls.000064,0
NC_010545.1_1150,GCF_000069945.1,WP_012360418_1,316,1-316,316,cog.000135,cls.000065,0
NC_020230.1_1139,GCF_000338095.1,WP_012360418_1,316,1-316,316,cog.000135,cls.000065,0
NZ_CP065982.1_868,GCF_016127095.1,WP_012360418_1,316,1-316,316,cog.000135,cls.000065,0
NZ_CP066064.1_1311,GCF_016127975.1,WP_012360418_1,316,1-316,316,cog.000135,cls.000065,0
NZ_CP066289.1_1094,GCF_016403265.1,WP_012360418_1,316,1-316,316,cog.000135,cls.000065,0
NZ_CP063191.1_800,GCF_028609845.1,WP_112769653_1,315,1-315,315,cog.000135,cls.000065,0
NZ_CP136640.1_1163,GCF_032918165.1,WP_070758069_1,316,1-316,316,cog.000135,cls.000065,0
NZ_LT906481.1_587,GCF_900187235.1,WP_012360418_1,316,1-316,316,cog.000135,cls.000065,0
NC_010545.1_1474,GCF_000069945.1,WP_012360753_1,273,1-273,273,cog.000136,cls.000065,0
NC_020230.1_1432,GCF_000338095.1,WP_015381873_1,273,1-273,273,cog.000136,cls.000065,0
NZ_CP065982.1_1166,GCF_016127095.1,WP_015381873_1,273,1-273,273,cog.000136,cls.000065,0
NZ_CP066064.1_987,GCF_016127975.1,WP_012360753_1,273,1-273,273,cog.000136,cls.000065,0
NZ_CP066289.1_758,GCF_016403265.1,WP_012360753_1,273,1-273,273,cog.000136,cls.000065,0
NZ_CP063191.1_479,GCF_028609845.1,WP_112770378_1,338,1-338,338,cog.000136,cls.000065,0
NZ_CP136640.1_1548,GCF_032918165.1,WP_317209195_1,273,1-273,273,cog.000136,cls.000065,0
NZ_LT906481.1_911,GCF_900187235.1,WP_012360753_1,273,1-273,273,cog.000136,cls.000065,0
NC_010545.1_76,GCF_000069945.1,WP_012359344_1,249,1-249,249,cog.000137,cls.000066,0
NC_020230.1_77,GCF_000338095.1,WP_012359344_1,249,1-249,249,cog.000137,cls.000066,0
NZ_CP065982.1_1889,GCF_016127095.1,WP_012359344_1,249,1-249,249,cog.000137,cls.000066,0
NZ_CP066064.1_417,GCF_016127975.1,WP_012359344_1,249,1-249,249,cog.000137,cls.000066,0
NZ_CP066289.1_200,GCF_016403265.1,WP_012359344_1,249,1-249,249,cog.000137,cls.000066,0
NZ_CP063191.1_72,GCF_028609845.1,WP_112769601_1,254,1-254,254,cog.000137,cls.000066,0
NZ_CP136640.1_64,GCF_032918165.1,WP_148792331_1,249,1-249,249,cog.000137,cls.000066,0
NZ_LT906481.1_1477,GCF_900187235.1,WP_012359344_1,249,1-249,249,cog.000137,cls.000066,0
NC_010545.1_494,GCF_000069945.1,WP_012359753_1,497,1-497,497,cog.000138,cls.000067,0
NC_020230.1_485,GCF_000338095.1,WP_012359753_1,497,1-497,497,cog.000138,cls.000067,0
NZ_CP065982.1_204,GCF_016127095.1,WP_012359753_1,497,1-497,497,cog.000138,cls.000067,0
NZ_CP066064.1_1973,GCF_016127975.1,WP_012359753_1,497,1-497,497,cog.000138,cls.000067,0
NZ_CP066289.1_1753,GCF_016403265.1,WP_012359753_1,497,1-497,497,cog.000138,cls.000067,0
NZ_CP063191.1_1541,GCF_028609845.1,WP_112770074_1,419,1-419,419,cog.000138,cls.000067,0
NZ_CP136640.1_457,GCF_032918165.1,WP_317209804_1,497,1-497,497,cog.000138,cls.000067,0
NZ_LT906481.1_1895,GCF_900187235.1,WP_012359753_1,497,1-497,497,cog.000138,cls.000067,0
NC_010545.1_1047,GCF_000069945.1,WP_012360314_1,430,1-430,430,cog.000139,cls.000067,0
NC_020230.1_1034,GCF_000338095.1,WP_015381657_1,430,1-430,430,cog.000139,cls.000067,0
NZ_CP065982.1_762,GCF_016127095.1,WP_015381657_1,430,1-430,430,cog.000139,cls.000067,0
NZ_CP066064.1_1415,GCF_016127975.1,WP_012360314_1,430,1-430,430,cog.000139,cls.000067,0
NZ_CP066289.1_1198,GCF_016403265.1,WP_015381657_1,430,1-430,430,cog.000139,cls.000067,0
NZ_CP063191.1_879,GCF_028609845.1,WP_112769898_1,364,1-364,364,cog.000139,cls.000067,0
NZ_CP136640.1_1058,GCF_032918165.1,WP_317208901_1,433,1-433,433,cog.000139,cls.000067,0
NZ_LT906481.1_483,GCF_900187235.1,WP_012360314_1,430,1-430,430,cog.000139,cls.000067,0
NC_010545.1_105,GCF_000069945.1,WP_012359373_1,124,1-124,124,cog.000140,cls.000068,0
NC_020230.1_112,GCF_000338095.1,WP_012359373_1,124,1-124,124,cog.000140,cls.000068,0
NZ_CP065982.1_1924,GCF_016127095.1,WP_012359373_1,124,1-124,124,cog.000140,cls.000068,0
NZ_CP066064.1_388,GCF_016127975.1,WP_012359373_1,124,1-124,124,cog.000140,cls.000068,0
NZ_CP066289.1_171,GCF_016403265.1,WP_012359373_1,124,1-124,124,cog.000140,cls.000068,0
NZ_CP063191.1_90,GCF_028609845.1,WP_238599406_1,124,1-124,124,cog.000140,cls.000068,0
NZ_CP136640.1_91,GCF_032918165.1,WP_317209571_1,124,1-124,124,cog.000140,cls.000068,0
NZ_LT906481.1_1506,GCF_900187235.1,WP_012359373_1,124,1-124,124,cog.000140,cls.000068,0
NC_010545.1_1664,GCF_000069945.1,WP_012360951_1,547,1-547,547,cog.000141,cls.000069,0
NC_020230.1_1615,GCF_000338095.1,WP_012360951_1,547,1-547,547,cog.000141,cls.000069,0
NZ_CP065982.1_1366,GCF_016127095.1,WP_012360951_1,547,1-547,547,cog.000141,cls.000069,0
NZ_CP066064.1_786,GCF_016127975.1,WP_012360951_1,547,1-547,547,cog.000141,cls.000069,0
NZ_CP066289.1_553,GCF_016403265.1,WP_012360951_1,547,1-547,547,cog.000141,cls.000069,0
NZ_CP063191.1_274,GCF_028609845.1,WP_112769326_1,547,1-547,547,cog.000141,cls.000069,0
NZ_CP136640.1_1708,GCF_032918165.1,WP_012360951_1,547,1-547,547,cog.000141,cls.000069,0
NZ_LT906481.1_1107,GCF_900187235.1,WP_012360951_1,547,1-547,547,cog.000141,cls.000069,0
NC_010545.1_391,GCF_000069945.1,WP_012359647_1,536,1-536,536,cog.000142,cls.000069,0
NC_020230.1_378,GCF_000338095.1,WP_015381286_1,537,1-537,537,cog.000142,cls.000069,0
NZ_CP065982.1_97,GCF_016127095.1,WP_015381286_1,537,1-537,537,cog.000142,cls.000069,0
NZ_CP066064.1_102,GCF_016127975.1,WP_012359647_1,536,1-536,536,cog.000142,cls.000069,0
NZ_CP066289.1_1859,GCF_016403265.1,WP_012359647_1,536,1-536,536,cog.000142,cls.000069,0
NZ_CP063191.1_1648,GCF_028609845.1,WP_112769629_1,538,1-538,538,cog.000142,cls.000069,0
NZ_CP136640.1_355,GCF_032918165.1,WP_317209741_1,536,1-536,536,cog.000142,cls.000069,0
NZ_LT906481.1_1792,GCF_900187235.1,WP_095075336_1,536,1-536,536,cog.000142,cls.000069,0
NC_010545.1_239,GCF_000069945.1,WP_012359505_1,459,1-459,459,cog.000143,cls.000070,0
NC_020230.1_243,GCF_000338095.1,WP_015381185_1,459,1-459,459,cog.000143,cls.000070,0
NZ_CP065982.1_1575,GCF_016127095.1,WP_015381185_1,459,1-459,459,cog.000143,cls.000070,0
NZ_CP066064.1_255,GCF_016127975.1,WP_012359505_1,459,1-459,459,cog.000143,cls.000070,0
NZ_CP066289.1_41,GCF_016403265.1,WP_015381185_1,459,1-459,459,cog.000143,cls.000070,0
NZ_CP063191.1_1748,GCF_028609845.1,WP_112770236_1,437,1-437,437,cog.000143,cls.000070,0
